tweet_id,created_at,date,user_location,user_name,source,retweeted,type,retweet_count,hashtags,full_text,tweet,lat,lon,localization
349909938962833410,2013-06-26 15:20:05+00:00,2013-06-26,"Calgary,AB",RichardNairn,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,Tweet,0.0,"['#abflood', '#jackfm']",RT @morningshowmatt: #abflood. Friday morn.<br>#jackfm is filling 2 buses with listeners to head<br>out to help clean and clear for the day. Sign…,RT @morningshowmatt: #abflood. Friday morn. #jackfm is filling 2 buses with listeners to head out to help clean and clear for the day. Sign…,50.259104075084494,-112.42462966997108,Registered user location
349363801008775169,2013-06-25 03:09:55+00:00,2013-06-25,,wellskd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,[],How is buddy doing during the ab floods @Bateman11<br>?? I'm sure he wishes he could be in Calgary<br>helping out !,How is buddy doing during the ab floods @Bateman11 ?? I'm sure he wishes he could be in Calgary helping out !,49.56061224966425,-115.98708578202455,Geoparsed from Tweet
348214024518909952,2013-06-21 23:01:07+00:00,2013-06-21,"Anacortes, WA",twinpoints,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,Retweet,10.0,[],RT @WilliamShatner: My thoughts and prayers are<br>with the flood victims in Calgary. MBB,RT @WilliamShatner: My thoughts and prayers are with the flood victims in Calgary. MBB,52.72787209028299,-114.19114410185969,Geoparsed from Tweet
350673968094650368,2013-06-28 17:56:03+00:00,2013-06-28,"Calgary, Alberta",RobBreakenridge,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,['#yycflood'],"RT @markusoff: RT @SUNRenatoGandia: no plans to<br>confiscate guns in Calgary, not a course of<br>action: Burrell #yycflood","RT @markusoff: RT @SUNRenatoGandia: no plans to confiscate guns in Calgary, not a course of action: Burrell #yycflood",50.82854041963719,-116.84582548441213,Geoparsed from Tweet
350645768882880516,2013-06-28 16:04:00+00:00,2013-06-28,Calgary,PlanSmartNow,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,Tweet,0.0,[],Edmonton Fire &amp; Rescue showed up at the<br>communities that were hit hard by the flooding in<br>Calgary. I know of at... http://t.co/JKMoqYxegQ,Edmonton Fire &amp; Rescue showed up at the communities that were hit hard by the flooding in Calgary. I know of at... http://t.co/JKMoqYxegQ,50.47341636431677,-115.14513611978133,Registered user location
348958038926958592,2013-06-24 00:17:34+00:00,2013-06-24,"Calgary, AB, Canada 🇨🇦",Kelsey_ThePfist,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,['#abflood'],RT @X929: Redford says anyone who attempts to take<br>advantage of this tragedy for financial gain will<br>be prosecuted #abflood,RT @X929: Redford says anyone who attempts to take advantage of this tragedy for financial gain will be prosecuted #abflood,50.56722761611714,-113.58630163221939,Registered user location
349990125398261761,2013-06-26 20:38:43+00:00,2013-06-26,"Calgary, AB",JasonOlandesca,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,"['#yycflood', '#yychelps']",$520 ! (1 hour. $1000. 6000L )  @Roosevelt933<br>#yycflood #yychelps  http://t.co/5Daek8jqdM Let's<br>make it happen,$520 ! (1 hour. $1000. 6000L )  @Roosevelt933 #yycflood #yychelps  http://t.co/5Daek8jqdM Let's make it happen,51.74416863081177,-113.87381700311,Registered user location
348827227623919616,2013-06-23 15:37:46+00:00,2013-06-23,Calgary,calgarymoms,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#CHlive', '#abflood']","RT @ChrisVarcoe: Siksika Nation, facing huge<br>flooding, has a Facebook page for flood updates:<br>https://t.co/vuEqJ6p9zL  #CHlive #abflood","RT @ChrisVarcoe: Siksika Nation, facing huge flooding, has a Facebook page for flood updates: https://t.co/vuEqJ6p9zL  #CHlive #abflood",51.5147973938944,-113.3553998970051,Registered user location
350601262087143425,2013-06-28 13:07:09+00:00,2013-06-28,"Calgary, Ab. Canada",rmmtenterprises,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",False,Tweet,0.0,['#yycflood'],RT @cityofcalgary: Reminder: Ogden Road down to<br>one lane in both directions. #yycflood,RT @cityofcalgary: Reminder: Ogden Road down to one lane in both directions. #yycflood,51.142775682595,-113.4992333245788,Registered user location
348557182498910208,2013-06-22 21:44:42+00:00,2013-06-22,"Calgary, Alberta, Canada",FlamesTalk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,Tweet,0.0,"['#BrightSide', '#yycflood', '#flames']","""Jim Peplinksi's contract was saved"" - Ken King<br>#BrightSide #yycflood #flames","""Jim Peplinksi's contract was saved"" - Ken King #BrightSide #yycflood #flames",52.26920196353687,-114.47640821635258,Registered user location
349053937757863937,2013-06-24 06:38:38+00:00,2013-06-24,USA,ParentingPlanet,"<a href=""http://www.antoniotajuelo.com/"" rel=""nofollow"">marmalade.fm</a>",True,Retweet,2.0,[],"Rivers receding in Calgary, 3 dead in floods<br>http://t.co/FZvAUw6YQY","Rivers receding in Calgary, 3 dead in floods http://t.co/FZvAUw6YQY",50.58970217986231,-115.31544183043712,Geoparsed from Tweet
348436198806654976,2013-06-22 13:43:58+00:00,2013-06-22,,LJNor,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#yycfloods', '#yycfloodrelief', '#ca']",RT @PhaedraGodchild: Interactive map of Calgary<br>providing flooding and road closures:<br>http://t.co/K4RJAfu0kY #yycfloods #yycfloodrelief<br>#ca…,RT @PhaedraGodchild: Interactive map of Calgary providing flooding and road closures: http://t.co/K4RJAfu0kY #yycfloods #yycfloodrelief #ca…,50.12868471966176,-113.63617583816539,Geoparsed from Tweet
349616979931439104,2013-06-25 19:55:58+00:00,2013-06-25,,globalnews,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,"['#abflood', '#yycflood']",Flood's cost estimates mount as Calgary real-<br>estate forecast looms http://t.co/eBHP8o68A7<br>#abflood #yycflood,Flood's cost estimates mount as Calgary real-estate forecast looms http://t.co/eBHP8o68A7 #abflood #yycflood,51.626568105931,-114.56886287115847,Geoparsed from Tweet
350020732656431104,2013-06-26 22:40:20+00:00,2013-06-26,"Calgary, AB",K8eSchneider,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,Tweet,0.0,['#abflood'],people can have confidence there is a plan in<br>place to rebuild says @Premier_Redford  #abflood,people can have confidence there is a plan in place to rebuild says @Premier_Redford  #abflood,50.553431577194516,-113.74309518551787,Registered user location
348196995200057344,2013-06-21 21:53:27+00:00,2013-06-21,"Calgary, Alberta",jesters91,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,Retweet,10.0,['#YYCflood'],"RT @EricFrancis: Best stat from #YYCflood is that<br>100,000+ have been evacuated and only 1,500 needed<br>shelter. The rest were taken in by fel…","RT @EricFrancis: Best stat from #YYCflood is that 100,000+ have been evacuated and only 1,500 needed shelter. The rest were taken in by fel…",50.62195101469837,-114.93714185204765,Registered user location
349549830323965952,2013-06-25 15:29:08+00:00,2013-06-25,Calgary Canada,yycfoodtrucks,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,"['#cleanup', '#yycflood']",RT @TheNaacoTruck: We are busy today but are able<br>to come serve dinner! Let us know where we are<br>needed :) #cleanup #yycflood,RT @TheNaacoTruck: We are busy today but are able to come serve dinner! Let us know where we are needed :) #cleanup #yycflood,52.225761984801956,-114.49098342599711,Registered user location
348922389079408640,2013-06-23 21:55:54+00:00,2013-06-23,"Calgary, AB",seismicdeath,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,Tweet,0.0,['#abflood'],RT @TShireGlobal: Nothing wrong with 3rd place for<br>@GrahamDeLaet. Something to be proud of. Donating<br>money to the #abflood also something t…,RT @TShireGlobal: Nothing wrong with 3rd place for @GrahamDeLaet. Something to be proud of. Donating money to the #abflood also something t…,50.63807568708279,-115.00286502303585,Registered user location
348455573194416130,2013-06-22 15:00:57+00:00,2013-06-22,"Melbourne, Victoria",casuscalamitas,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,[],"RT @kellyrigg: PM Harper: ""I've seen..flooding in<br>Calgary before. I don't think any of us have seen<br>anything like this before"" http://t.co/…","RT @kellyrigg: PM Harper: ""I've seen..flooding in Calgary before. I don't think any of us have seen anything like this before"" http://t.co/…",50.29313037922895,-113.70971508259305,Geoparsed from Tweet
348873294184845312,2013-06-23 18:40:49+00:00,2013-06-23,Calgary,kateality,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,['#yycflood'],@johnrieti I see you're in town for #yycflood. Let<br>me and @rehoult know if you'd like a home-cooked<br>meal.,@johnrieti I see you're in town for #yycflood. Let me and @rehoult know if you'd like a home-cooked meal.,51.88624175554258,-112.53427860031739,Registered user location
348454296943202304,2013-06-22 14:55:53+00:00,2013-06-22,,WIR_GLOBAL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,Retweet,2.0,[],"RT @washingtonpost: AP: 75,000 people evacuate<br>downtown Calgary; 3 dead in flooding<br>http://t.co/H9nkXj5m12","RT @washingtonpost: AP: 75,000 people evacuate downtown Calgary; 3 dead in flooding http://t.co/H9nkXj5m12",51.07016294578003,-113.65457980488681,Geoparsed from Tweet
348294362460991488,2013-06-22 04:20:21+00:00,2013-06-22,"Calgary, Alberta",sharankalsi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,Retweet,2.0,['#Calgary'],RT @VanCanucks: Our thoughts go out to the city of<br>#Calgary and all those affected by this week's<br>flooding.,RT @VanCanucks: Our thoughts go out to the city of #Calgary and all those affected by this week's flooding.,50.5760858636086,-114.88250981474694,Registered user location
350619573608914944,2013-06-28 14:19:55+00:00,2013-06-28,,kkuls67,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",False,Tweet,0.0,[],Calgary brewers announce flood relief fundraiser<br>http://t.co/AaHckkgxm9 via @wordpressdotcom,Calgary brewers announce flood relief fundraiser http://t.co/AaHckkgxm9 via @wordpressdotcom,51.98216410003201,-114.14605031868564,Geoparsed from Tweet
349385705019023360,2013-06-25 04:36:58+00:00,2013-06-25,"Calgary, Alberta",Numbr1Flamesfan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#yycflood', '#yyc']",“@CstShaw: Wondering why the 25 Ave bridge into<br>Mission is still closed? #yycflood #yyc<br>http://t.co/cvh5mBA3Qd”. Wow,“@CstShaw: Wondering why the 25 Ave bridge into Mission is still closed? #yycflood #yyc http://t.co/cvh5mBA3Qd”. Wow,52.31871332087343,-115.52438272268834,Registered user location
348580717770444801,2013-06-22 23:18:14+00:00,2013-06-22,,Wwhois62040173,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Twitter SMS</a>",False,Tweet,0.0,[],Calgary com www flood news.,Calgary com www flood news.,51.50027442706572,-112.71607132426394,Geoparsed from Tweet
350317362421047296,2013-06-27 18:19:02+00:00,2013-06-27,"Vancouver, BC",VANEATSca,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,"['#yycflood', '#ABflood']",Hearing about all the devastation in Calgary. Our<br>hearts go out to the communities affected.<br>#yycflood #ABflood,Hearing about all the devastation in Calgary. Our hearts go out to the communities affected. #yycflood #ABflood,50.480867324636755,-114.61026715630157,Geoparsed from Tweet
349969301219975169,2013-06-26 19:15:58+00:00,2013-06-26,"Calgary, Alberta",dempsterCBC,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>",False,Tweet,0.0,['#abflood'],Angry High River evacuees show up at media update.<br>Mayor gets an earful. # #abflood<br>http://t.co/uVhLvQtM56,Angry High River evacuees show up at media update. Mayor gets an earful. # #abflood http://t.co/uVhLvQtM56,51.697489815804204,-115.95421022793602,Registered user location
348500352900935681,2013-06-22 17:58:53+00:00,2013-06-22,"Calgary, Alberta, Canada",CTVCalgary,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,Tweet,0.0,"['#YYC', '#ABflood']","EMERG Update/11:30am: John Mar: ""Calgarians have<br>come together.  They have lost everything, but are<br>saying, 'How can I help?' #YYC #ABflood","EMERG Update/11:30am: John Mar: ""Calgarians have come together.  They have lost everything, but are saying, 'How can I help?' #YYC #ABflood",52.02955452188459,-113.32930019388358,Registered user location
348462687560273921,2013-06-22 15:29:13+00:00,2013-06-22,New Jersey,gbmartin,"<a href=""https://itunes.apple.com/us/app/wash-post/id352509417?mt=8&uo=4"" rel=""nofollow"">Wash Post on iOS</a>",False,Tweet,0.0,[],"Flooding leaves 3 dead and forces evacuation of<br>downtown Calgary, 75,000 people evacuate<br>http://t.co/MFtMeS0lsr","Flooding leaves 3 dead and forces evacuation of downtown Calgary, 75,000 people evacuate http://t.co/MFtMeS0lsr",52.07611033096982,-114.27618107877765,Geoparsed from Tweet
348492467844304896,2013-06-22 17:27:33+00:00,2013-06-22,"Calgary, AB, Canada",kylewpenn,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#photoshopped', '#yycflood']",Ok. Everybody. This picture:<br>http://t.co/vlzKRJCv1h   IT'S NOT REAL. Please<br>stop retweeting it! #photoshopped #yycflood,"Ok. Everybody. This picture: http://t.co/vlzKRJCv1h 

IT'S NOT REAL. Please stop retweeting it! #photoshopped #yycflood",50.27038017586251,-115.49583051072422,Registered user location
350600399478198272,2013-06-28 13:03:43+00:00,2013-06-28,,sywnps,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",False,Tweet,0.0,['#yycflood'],RT @cityofcalgary: Volunteers band together to<br>help those affected by the flood.  Thank you<br>Calgary! #yycflood,RT @cityofcalgary: Volunteers band together to help those affected by the flood.  Thank you Calgary! #yycflood,51.027487657738206,-112.3717853515107,Geoparsed from Tweet
348187431977234432,2013-06-21 21:15:27+00:00,2013-06-21,"Calgary, Alberta",DryTreatQueen,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,Tweet,0.0,['#abflood'],RT @Stevethegrunt: Awesome RT @MissSon: This pic<br>of an awesome firefighter in Mission needs 2 go<br>viral.  Pls share! #abflood http://t.co/JZ…,RT @Stevethegrunt: Awesome RT @MissSon: This pic of an awesome firefighter in Mission needs 2 go viral.  Pls share! #abflood http://t.co/JZ…,50.55077665713472,-114.74355172041952,Registered user location
348843837399113728,2013-06-23 16:43:46+00:00,2013-06-23,Calgary,CREBNow,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",True,Retweet,2.0,['#yycflood'],"RT @Metro_Nolais: If water in basement above any<br>electrical outlet, leave immediately #yycflood","RT @Metro_Nolais: If water in basement above any electrical outlet, leave immediately #yycflood",51.865608501038274,-113.94038040172205,Registered user location
349887279277412353,2013-06-26 13:50:02+00:00,2013-06-26,"Calgary, AB",stsomers,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,['#BVC'],"RT @BowValley: @cityofcalgary please RT that #BVC<br>Calgary remains CLOSED to more than 5,000 students<br>this week, due to extensive flooding. …","RT @BowValley: @cityofcalgary please RT that #BVC Calgary remains CLOSED to more than 5,000 students this week, due to extensive flooding. …",52.65190218015398,-115.23697128959078,Geoparsed from Tweet
348860477054545921,2013-06-23 17:49:53+00:00,2013-06-23,"Fort McMurray, AB",UCBRadio911,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#abflood', '#yycflood', '#yyc']","“@GlobalEdmonton: Calgary mayor says 65,000<br>evacuees allowed to return home<br>http://t.co/ze6ayk0Ovy #abflood #yycflood #yyc”","“@GlobalEdmonton: Calgary mayor says 65,000 evacuees allowed to return home http://t.co/ze6ayk0Ovy #abflood #yycflood #yyc”",50.36321657764732,-114.78188617999926,Geoparsed from Tweet
351583491269464064,2013-07-01 06:10:11+00:00,2013-07-01,"Calgary, Alberta",chimaincalgary,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#yyc', '#yycphoto', '#yycflood']",RT @cityofcalgary: Have pics of the Calgary 2013<br>Flood?. Please share with friends and share with<br>us. #yyc #yycphoto #yycflood http://t.co/…,RT @cityofcalgary: Have pics of the Calgary 2013 Flood?. Please share with friends and share with us. #yyc #yycphoto #yycflood http://t.co/…,51.438152864262996,-113.43453934791069,Registered user location
349235884966678529,2013-06-24 18:41:38+00:00,2013-06-24,Calgary,theturner,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",True,Retweet,3.0,['#yycflood'],"RT @ShitNenshiHasto: I can't believe I have to say<br>this, but we can't deliver wine if you don't<br>specify red or white. #yycflood http://t.co…","RT @ShitNenshiHasto: I can't believe I have to say this, but we can't deliver wine if you don't specify red or white. #yycflood http://t.co…",49.71702162768652,-115.78290910959332,Registered user location
349961467191242752,2013-06-26 18:44:50+00:00,2013-06-26,"New York, NY",LyndsayFaye,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,[],RT @ShelfAwareness: RT @quillandquire: Indie<br>booksellers contribute to Calgary’s flood recovery<br>http://t.co/gNlJHpcLek,RT @ShelfAwareness: RT @quillandquire: Indie booksellers contribute to Calgary’s flood recovery http://t.co/gNlJHpcLek,50.675208540781455,-113.97396152986923,Geoparsed from Tweet
349930823954337793,2013-06-26 16:43:04+00:00,2013-06-26,"Calgary, AB",wherecalgary,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,[],Calgary Flood Recovery Update For Locals and<br>Travellers: http://t.co/MOnvKSLVNn,Calgary Flood Recovery Update For Locals and Travellers: http://t.co/MOnvKSLVNn,51.92593966359084,-112.88425196137248,Registered user location
348605060646846464,2013-06-23 00:54:57+00:00,2013-06-23,"Calgary, Alberta",anikapaprika,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,Tweet,0.0,[],RT @SamHarv10: Calgary is flooding so<br>@narrysunicorn_ can come back!!!!,RT @SamHarv10: Calgary is flooding so @narrysunicorn_ can come back!!!!,50.706009495918806,-112.87282196885808,Geoparsed from Tweet
349021199445139456,2013-06-24 04:28:33+00:00,2013-06-24,"Calgary, Alberta",Tulipiddy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#yyc', '#yycfloods']","RT @LeeHorbachewski: Grateful for all the amazing<br>acts of generosity, kindness, bravery and courage<br>in #yyc #yycfloods http://t.co/HAyCVJtW…","RT @LeeHorbachewski: Grateful for all the amazing acts of generosity, kindness, bravery and courage in #yyc #yycfloods http://t.co/HAyCVJtW…",52.304680557181115,-113.74909213226061,Registered user location
349876755311497216,2013-06-26 13:08:13+00:00,2013-06-26,,AmourVon,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,[],RT @PropertyShow: Alberta flood’s cost estimates<br>mount as Calgary real estate forecast looms |<br>Globalnews.ca http://t.co/VFPudmojjJ,RT @PropertyShow: Alberta flood’s cost estimates mount as Calgary real estate forecast looms | Globalnews.ca http://t.co/VFPudmojjJ,51.155702201051945,-115.05092385144303,Geoparsed from Tweet
348600001523499008,2013-06-23 00:34:51+00:00,2013-06-23,Never land,Emperorjunlaw,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,[],Severe flood submerges parts of Flames' arena -<br>Two rivers converged on the western Canadian city<br>of Calgary over ... http://t.co/5ZR2CzkutG,Severe flood submerges parts of Flames' arena - Two rivers converged on the western Canadian city of Calgary over ... http://t.co/5ZR2CzkutG,50.286564079844126,-112.99471628550499,Geoparsed from Tweet
351381699222974464,2013-06-30 16:48:20+00:00,2013-06-30,"Calgary, AB",Jenbeez,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#Calgary', '#Chinatown', '#yycflood']",@CanadaWise: #Calgary #Chinatown in urgent need of<br>pumping freon (refrigerant) out of affected units.<br>#yycflood  Pls RT for companies.,@CanadaWise: #Calgary #Chinatown in urgent need of pumping freon (refrigerant) out of affected units. #yycflood  Pls RT for companies.,51.06851605083606,-113.89763986660115,Registered user location
349023907518496768,2013-06-24 04:39:18+00:00,2013-06-24,"Calgary, Canada",chixdiggit_11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,['#yycflood'],"RT @CalgaryPolice: If the power is out at an<br>intersection, please treat it as a 4-way stop.<br>#yycflood","RT @CalgaryPolice: If the power is out at an intersection, please treat it as a 4-way stop. #yycflood",48.79552964004902,-114.64519535963625,Registered user location
349628031553384448,2013-06-25 20:39:53+00:00,2013-06-25,"Calgary, AB",wherecalgary,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,"['#yycflood', '#sceneyyc']",RT @yycARTS: Big Rock Eddies have been postponed.<br>Info for ticket holders: http://t.co/LgmXkBhm2d<br>@bigrockbrewery #yycflood #sceneyyc,RT @yycARTS: Big Rock Eddies have been postponed. Info for ticket holders: http://t.co/LgmXkBhm2d @bigrockbrewery #yycflood #sceneyyc,49.949771240635584,-115.45885879286301,Registered user location
351032202479411200,2013-06-29 17:39:33+00:00,2013-06-29,Edmonton,KevinTaron,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#yyc', '#yycflood', '#abflood']",RT @GlobalEdmonton: Calgary residents to begin<br>applying for disaster relief funding<br>http://t.co/BtIbmmb3Xj #yyc #yycflood #abflood,RT @GlobalEdmonton: Calgary residents to begin applying for disaster relief funding http://t.co/BtIbmmb3Xj #yyc #yycflood #abflood,50.62677642683715,-114.14339262837656,Geoparsed from Tweet
350724451513540609,2013-06-28 21:16:40+00:00,2013-06-28,"Alberta, Canada",CoconutKevy,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",False,Tweet,0.0,"['#yyc', '#yycflood']",Calgary police says: MEMORIAL DRIVE IS OPEN in<br>both directions. Only 1 lane restriction westbound<br>at 3a St. #yyc #yycflood,Calgary police says: MEMORIAL DRIVE IS OPEN in both directions. Only 1 lane restriction westbound at 3a St. #yyc #yycflood,51.53645463908931,-115.7615291524612,Geoparsed from Tweet
348301959708672001,2013-06-22 04:50:33+00:00,2013-06-22,"Calgary, AB",DaynaBramston,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,Tweet,0.0,['#ABflood'],RT @StefanJamess: LETS GET THIS VIRAL ALBERTA!<br>#ABflood MT @Fetch_Haus: Found female beagle in<br>Deer Park. Let us know if she's yours! http:…,RT @StefanJamess: LETS GET THIS VIRAL ALBERTA! #ABflood MT @Fetch_Haus: Found female beagle in Deer Park. Let us know if she's yours! http:…,51.00874510882197,-115.01076356559967,Registered user location
348909328532652032,2013-06-23 21:04:01+00:00,2013-06-23,Calgary,devillainess,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,"['#yyc', '#yycflood']",RT @gwendolynmr: View from Vin Room's rooftop<br>patio in Mission. Looking down over 4th St/24th<br>Ave SW. #yyc #yycflood… http://t.co/jS5CfuC4FO,RT @gwendolynmr: View from Vin Room's rooftop patio in Mission. Looking down over 4th St/24th Ave SW. #yyc #yycflood… http://t.co/jS5CfuC4FO,50.9444050086457,-112.03843249542463,Registered user location
349909941898842112,2013-06-26 15:20:05+00:00,2013-06-26,"Calgary, Alberta",Rosa__AB,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>",False,Tweet,0.0,['#abflood'],RT @OilGasCanada: Energy giant ConocoPhillips<br>steps up with $1 million donation for Calgary<br>flood recovery http://t.co/BHKWBnHezw #abflood,RT @OilGasCanada: Energy giant ConocoPhillips steps up with $1 million donation for Calgary flood recovery http://t.co/BHKWBnHezw #abflood,49.56803825148178,-113.60285447280317,Geoparsed from Tweet
348733729574883328,2013-06-23 09:26:14+00:00,2013-06-23,ｇｏｔｈａｍ,seriality_,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,Tweet,0.0,[],RT @Mukha_Kaloev: Calgary flood worst in decades<br>http://t.co/pZ7jnCx8Cl,RT @Mukha_Kaloev: Calgary flood worst in decades http://t.co/pZ7jnCx8Cl,50.3491023617028,-115.43360813225023,Geoparsed from Tweet
348973791151550464,2013-06-24 01:20:10+00:00,2013-06-24,"Calgary, Alberta",thestarcalgary,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,"['#yycflood', '#abflood']",Civic Centre parkade will be closed indefinitely<br>due to severe flood damage. #yycflood #abflood,Civic Centre parkade will be closed indefinitely due to severe flood damage. #yycflood #abflood,51.57084182444538,-115.01748375726451,Registered user location
348293942414016514,2013-06-22 04:18:41+00:00,2013-06-22,"Calgary, AB",carter_AB,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,Tweet,0.0,['#yycflood'],RT @SarahFYasmin: Thank you @cgyfirefighters ! You<br>are tirelessly helping Calgary during the flood.<br>We are grateful. #yycflood,RT @SarahFYasmin: Thank you @cgyfirefighters ! You are tirelessly helping Calgary during the flood. We are grateful. #yycflood,50.17439255688409,-112.3221791059706,Geoparsed from Tweet
348496030918115329,2013-06-22 17:41:43+00:00,2013-06-22,Surrey pind,reevredni,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,Tweet,0.0,[],RT @phenomenon06: Flood in calgary! Hope you niggs<br>are alright!,RT @phenomenon06: Flood in calgary! Hope you niggs are alright!,50.70424859638536,-113.89647357920227,Geoparsed from Tweet
349197349492502528,2013-06-24 16:08:30+00:00,2013-06-24,"Calgary, AB",KimberleyDart,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,Tweet,0.0,['#yycflood'],RT @Daorcey: Just... wow. Hundreds of Calgarians<br>are here to volunteer to help their neighbours<br>affected by #yycflood. http://t.co/BMcaxOiU…,RT @Daorcey: Just... wow. Hundreds of Calgarians are here to volunteer to help their neighbours affected by #yycflood. http://t.co/BMcaxOiU…,52.47881834463412,-112.92475647866992,Registered user location
351075293177446400,2013-06-29 20:30:47+00:00,2013-06-29,Calgary,drhawestcan7,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",False,Tweet,0.0,['#abflood'],PDS Vancouver onsite in High River #abflood,PDS Vancouver onsite in High River #abflood,52.26787396896735,-113.0230350120628,Registered user location
351364262377168896,2013-06-30 15:39:02+00:00,2013-06-30,Earth,earthtoday,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,Tweet,0.0,['#Calgary'],Space Station Camera Captures Flooding in Calgary<br>http://t.co/qzHoqTiMQe #Calgary,Space Station Camera Captures Flooding in Calgary http://t.co/qzHoqTiMQe #Calgary,51.31497380992271,-113.58668214918066,Geoparsed from Tweet
